Mean               	Average            	Std dev            	Mimimum            	Maximum            	# Occurances	# Books	Words
0.00000536546891516	0.00002058676787966	0.00003828778488977	0.00000000000000000	0.00024763508493883	 62	120	SPHERE
0.00000536546891516	0.00002023266829158	0.00003697263666232	0.00000000000000000	0.00021787547206352	 65	120	COATS
0.00000536546891516	0.00001706683810046	0.00002764561068487	0.00000000000000000	0.00015344483658125	 66	120	HOPELESS
0.00000536546891516	0.00001482926710930	0.00002481193473373	0.00000000000000000	0.00012499609387207	 65	120	READS
0.00000536546891516	0.00001479168189763	0.00002364006114353	0.00000000000000000	0.00011958861516384	 61	120	SWALLOWED
0.00000535871219429	0.00003807061813069	0.00009498508701332	0.00000000000000000	0.00081247461016843	 61	120	NAY
0.00000535871219429	0.00003483221360292	0.00009785080193505	0.00000000000000000	0.00088955380789681	 61	120	ALEXANDER
0.00000535871219429	0.00003088432644037	0.00006073221330037	0.00000000000000000	0.00035705177250701	 63	120	MAINLY
0.00000535871219429	0.00002816477233515	0.00007569602743873	0.00000000000000000	0.00068298833666071	 60	120	LIQUID
0.00000535871219429	0.00002544182779321	0.00004220065626296	0.00000000000000000	0.00018065215427694	 64	120	GAZE
0.00000535871219429	0.00002495212585625	0.00006634401900749	0.00000000000000000	0.00058912950855027	 64	120	BOARDS
0.00000535871219429	0.00002388024487405	0.00007596834728181	0.00000000000000000	0.00079492797177036	 62	120	PURCHASED
0.00000535871219429	0.00002315643891158	0.00004437785920846	0.00000000000000000	0.00027179347798216	 66	120	VARY
0.00000535871219429	0.00002147782290565	0.00003713004867825	0.00000000000000000	0.00023813238518324	 64	120	HEIR
0.00000535871219429	0.00001757298432886	0.00003842363355696	0.00000000000000000	0.00032088993475238	 60	120	IMPERFECT
0.00000535871219429	0.00001692433959122	0.00002982801168720	0.00000000000000000	0.00017872781540991	 64	120	DISPOSAL
0.00000535871219429	0.00001581562149828	0.00002533127327490	0.00000000000000000	0.00018621280399240	 66	120	CLOTHED
0.00000535871219429	0.00001482094636973	0.00002533033227685	0.00000000000000000	0.00015897354372542	 63	120	ACCESS
0.00000535871219429	0.00001473803786163	0.00002292636981433	0.00000000000000000	0.00011181513231457	 60	120	LENT
0.00000535871219429	0.00001462021079750	0.00002271391734360	0.00000000000000000	0.00010146103896104	 62	120	ELEVATED
0.00000535871219429	0.00001309363346179	0.00002853088671033	0.00000000000000000	0.00026317768253252	 70	120	PREFACE
0.00000535871219429	0.00001211507016848	0.00001724182353401	0.00000000000000000	0.00009457934261052	 64	120	DOUBLED
0.00000535871219429	0.00001170236893770	0.00001562538480895	0.00000000000000000	0.00007371777151177	 66	120	FAILING
0.00000530785562633	0.00006753046441656	0.00017342726474836	0.00000000000000000	0.00130014858841010	 64	120	JAMES
0.00000530785562633	0.00006193033179470	0.00019994984627039	0.00000000000000000	0.00156827601657892	 65	120	COMMUNITY
0.00000530785562633	0.00004651742385025	0.00012146293930263	0.00000000000000000	0.00084490879398728	 62	120	CREW
0.00000530785562633	0.00003902014090975	0.00009528812723728	0.00000000000000000	0.00057871327237554	 63	120	GAMES
0.00000530785562633	0.00002503094144572	0.00005130899222598	0.00000000000000000	0.00044574315288990	 64	120	FOLLOWERS
0.00000530785562633	0.00002003979060640	0.00003450950201535	0.00000000000000000	0.00020543659946400	 67	120	PERISHED
0.00000530785562633	0.00001961138071480	0.00003580348880773	0.00000000000000000	0.00026052974381242	 63	120	REPRESENTATIVE
0.00000530785562633	0.00001731563608517	0.00003343527478281	0.00000000000000000	0.00026052974381242	 65	120	DISAPPEAR
0.00000530785562633	0.00001477155321478	0.00002723894542966	0.00000000000000000	0.00016534664925015	 64	120	PRETENDED
0.00000530785562633	0.00001455350683589	0.00002346963160817	0.00000000000000000	0.00018189755529686	 66	120	BOLDLY
0.00000530785562633	0.00001376640452576	0.00002105492228867	0.00000000000000000	0.00013659766733214	 67	120	MEETS
0.00000530785562633	0.00001307095652544	0.00002129081786915	0.00000000000000000	0.00015619956055857	 66	120	DRAG
0.00000530785562633	0.00001177558077933	0.00001751661012963	0.00000000000000000	0.00009905403397553	 62	120	DELAYED
0.00000527223168295	0.00007251548994623	0.00020455066373982	0.00000000000000000	0.00162612024154280	 62	120	AREA
0.00000527223168295	0.00004721720907945	0.00009513101269986	0.00000000000000000	0.00050730519480519	 62	120	PRISONERS
